word,positive,negative,word_count
mother,9.660902328277462e-05,0.00014378834355828222,3
thiswhen,9.660435685649422e-05,4.792715073088905e-05,1
ryan,9.659969088098918e-05,4.792485382919582e-05,1
type,0.0002414875633904854,4.79225571476494e-05,4
imitation,9.659036028204386e-05,4.792026068621813e-05,1
individual,9.658569565847298e-05,4.7917964444870383e-05,1
fashioned,4.829051574270813e-05,9.583133684714902e-05,1
tuneful,4.828818388140422e-05,9.582674524459776e-05,1
'cover,4.828585224529213e-05,0.00014373323112303564,2
girl',4.828352083433924e-05,0.00014372634503904565,2
rita,4.828118964851294e-05,9.581297307655457e-05,1
hayworth,4.8278858687780624e-05,9.580838323353294e-05,1
pedestal,4.8276527952109686e-05,9.580379383023568e-05,1
example,4.827419744146753e-05,0.0001915984097331992,3
hollywood,9.654373431164318e-05,9.579461634256155e-05,2
exploit,4.826953709513926e-05,9.579002825805833e-05,1
financial,4.8267207259387974e-05,9.578544061302682e-05,1
gain,4.8264877648535163e-05,9.578085340740386e-05,1
linear,9.652509652509652e-05,4.7888133320563166e-05,1
narration,9.652043820278943e-05,4.7885840157065554e-05,1
flashbacks,9.651578033008396e-05,4.788354721317755e-05,1
articulated,9.651112290691502e-05,4.7881254488867606e-05,1
monica,9.650646593321752e-05,4.787896198410418e-05,1
bellucci,9.650180940892642e-05,4.7876669698855745e-05,1
commentary,9.649715333397665e-05,4.787437763309077e-05,1
today's,9.649249770830318e-05,4.787208578677773e-05,1
undoubtedly,0.00014473176379776147,4.786979415988511e-05,2
timers,9.648318780452506e-05,4.786750275238141e-05,1
popular,0.0001447178002894356,4.7865211564235115e-05,2
plenty,0.00019294775939414404,4.786292059541473e-05,3
laughs,9.646922631680494e-05,4.7860629845888775e-05,1
northern,9.64645733854242e-05,4.785833931562575e-05,1
community,9.645992090286486e-05,4.785604900459418e-05,1
represents,9.645526886906197e-05,4.78537589127626e-05,1
created,0.00014467592592592592,0.0001435544071202986,4
vivian,9.644596614746588e-05,4.784917938657352e-05,1
schilling,9.644131545954287e-05,4.784688995215311e-05,1
95,9.643666522011669e-05,4.784460073680685e-05,1
garbage,0.0001446480231436837,0.0003348961821835231,8
theatres,9.642736608649535e-05,4.784002296321102e-05,1
role,0.0002410567929804262,4.7837734404898585e-05,4
screamy,9.641806874608302e-05,4.783544606553456e-05,1
masculine,9.641342074816814e-05,4.783315794508753e-05,1
casted,9.640877319836105e-05,4.783087004352609e-05,1
ready,0.0001446061891448954,0.00014348574708245647,4
european,0.0001445992191642165,4.782629489693433e-05,2
throwback,9.63948332369385e-05,4.7824007651841225e-05,1
student,9.639018747891465e-05,4.782172062550811e-05,1
1980's,9.63855421686747e-05,4.7819433817903595e-05,1
experiences,9.638089730615392e-05,4.781714722899632e-05,1
abroad,9.637625289128758e-05,4.78148608587549e-05,1
interacting,9.637160892401099e-05,4.781257470714798e-05,1
nationalities,9.636696540425942e-05,4.7810288774144196e-05,1
slightly,9.63623223319682e-05,4.780800305971219e-05,1
ticker,4.8178839853536324e-05,9.561143512764126e-05,1
buildings,4.817651876475406e-05,9.560686457287634e-05,1
locations,4.817419789960497e-05,9.560229445506692e-05,1
hummh,4.817187725805675e-05,9.559772477415038e-05,1
blew,4.816955684007707e-05,0.00014338973329509606,2
excellentangel,9.633447329126728e-05,4.779429336137265e-05,1
scamp,0.00024082458337347076,4.779200917606576e-05,4
adorablehis,9.632519385445263e-05,4.778972520908005e-05,1
yelps,9.632055480639569e-05,4.7787441460384214e-05,1
hes,9.63159162051529e-05,4.7785157929946956e-05,1
scaredand,9.631127805065973e-05,4.7782874617737003e-05,1
funniest,9.630664034285164e-05,4.778059152372306e-05,1
curtain,9.63020030816641e-05,4.777830864787386e-05,1
angel,0.0001444460494005489,4.777602599015814e-05,2
'ive,9.629272989889263e-05,4.777374355054462e-05,1
before'i,9.628809397717973e-05,4.777146132900205e-05,1
movieits,9.628345850182938e-05,4.776917932549919e-05,1
edition,9.627882347277717e-05,4.776689754000478e-05,1
20the,9.62741888899586e-05,4.776461597248758e-05,1
lid,9.626955475330927e-05,4.7762334622916366e-05,1
explain,0.0001443973815941471,9.552010698251981e-05,3
romanticcharminghilariousand,9.626028781826057e-05,4.775777257748699e-05,1
adorablethe,9.62556550197324e-05,4.775549188156638e-05,1
junkyard,0.00014437653400067375,4.7753211403466884e-05,2
funnyall,9.624639076034648e-05,4.775093114315729e-05,1
dogs,0.00014436263894903998,4.774865110060641e-05,2
specialtoo,9.6237128284092e-05,4.774637127578304e-05,1
laughedkids,9.623249771447818e-05,4.7744091668656006e-05,1
itbuy,9.622786759045419e-05,4.774181227919412e-05,1
comes,0.00024055809477988935,0.00023869766553683106,8
outit,9.62186086789185e-05,4.773725415314111e-05,1
chosen,4.8106989945639104e-05,9.546995083297532e-05,1
tortured,4.810467577448528e-05,9.546539379474941e-05,1
blatant,4.8102361825965654e-05,9.546083719154218e-05,1
american,9.62000962000962e-05,9.545628102329134e-05,2
propaganda,4.8097734596700496e-05,9.545172528993462e-05,1
americans,9.619084263178146e-05,9.544716999140975e-05,2
hatred,4.809310825758669e-05,9.54426151276545e-05,1
clichés,4.8090795421756275e-05,0.0001908761213972132,3
admitted,4.8088482808367394e-05,9.543350670420384e-05,1
involved,4.808617041738796e-05,0.000286286859433152,5
school,4.808385824878588e-05,9.542440001908489e-05,1
enter,9.616309260505818e-05,9.541984732824427e-05,2
admins,4.807923457858551e-05,9.541529507180001e-05,1
thunderbirds,4.807692307692308e-05,9.541074324968991e-05,1
motion,4.8074611797509735e-05,9.540619186185183e-05,1
needlessly,4.8072300740313434e-05,9.540164090822362e-05,1
repeats,4.806998990530212e-05,9.539709038874314e-05,1
backed,4.806767929244376e-05,9.539254030334828e-05,1
continuity,4.806536890170632e-05,0.00014308198597796538,2
thrown,4.806305873305777e-05,0.00019076688286913393,3
vehicles,4.806074878646609e-05,9.537889265105632e-05,1
flakes,4.805843906189927e-05,9.537434430138292e-05,1
directorial,9.611225911865059e-05,9.536979638548471e-05,2
bordered,4.805382027871216e-05,9.536524890329964e-05,1
stupidity,4.805151122002787e-05,9.536070185476565e-05,1
proud,9.609840476648087e-05,9.535615523982073e-05,2
filmmaker,4.804689376831788e-05,9.535160905840286e-05,1
nor,4.804458537522821e-05,9.534706331045004e-05,1
hide,4.804227720393947e-05,9.534251799590027e-05,1
sand,9.607993850883935e-05,9.533797311469158e-05,2
monumental,4.803766152663688e-05,9.5333428666762e-05,1
player,4.8035354020559135e-05,0.0003336510962821735,6
halfway,4.8033046736154476e-05,9.532434107049235e-05,1
embarrassed,4.803073967339097e-05,9.53197979220284e-05,1
howell,4.802843283223668e-05,9.531525520659581e-05,1
0,4.8026126212659685e-05,0.000142966069386199,2
bag,9.60476396292561e-05,4.765308553728854e-05,1
stephen,9.604302727621975e-05,4.7650814828933574e-05,1
mchattie,9.603841536614646e-05,4.7648544336970506e-05,1
lance,9.603380389897244e-05,4.76462740613684e-05,1
hendrikson,9.602919287463389e-05,4.7644004002096336e-05,1
raging,9.602458229306702e-05,4.7641734159123394e-05,1
cheekbones,9.601997215420808e-05,4.763946453241866e-05,1
professionals,4.800768122899664e-05,9.527439024390244e-05,1
debbie,4.8005376602179446e-05,9.526985185538037e-05,1
rochon,4.8003072196620584e-05,9.52653138992093e-05,1
contributory,4.8000768012288194e-05,9.526077637532746e-05,1
former,4.799846404915043e-05,9.525623928367309e-05,1
chimp,4.7996160307175425e-05,9.52517026241844e-05,1
tolerable,4.799385678633135e-05,9.524716639679969e-05,1
oy,9.598310697317272e-05,4.7621315300728604e-05,1
vey,9.597850081581725e-05,4.761904761904762e-05,1
scale,0.000143960842650799,9.523356030665207e-05,3
simplifying,4.798464491362764e-05,9.522902580706599e-05,1
sake,4.798234249796075e-05,0.00014283673760891302,2
brevity,4.798004030323385e-05,9.521995810321844e-05,1
problems,0.0003838219066353212,0.00042846941204475124,15
fulfilling,4.797543657647284e-05,9.521089212605922e-05,1
jobs,9.59462700887503e-05,9.520635978483362e-05,2
amusing,9.594166746618056e-05,4.76009139375476e-05,1
convoluted,4.796853264258646e-05,9.519729639678232e-05,1
convince,4.7966231772831926e-05,9.519276534983341e-05,1
questioning,4.7963931123794903e-05,9.518823473418685e-05,1
bela,4.796163069544364e-05,9.518370454978108e-05,1
lugosi,4.795933048774639e-05,9.517917479655451e-05,1
extraneous,4.79570305006714e-05,9.51746454744456e-05,1
intoning,4.795473073418693e-05,9.517011658339281e-05,1
odd,9.59048623765225e-05,0.0001427483821850019,3
decidely,4.795013186286262e-05,9.516106009420945e-05,1
wooden,4.794783275795934e-05,0.0001903130649919117,3
period,0.00014383660162055906,0.0001903040106570246,5
universal,4.794323520951194e-05,9.514747859181732e-05,1
armand,9.588187353180882e-05,4.7571476142904715e-05,1
assante,9.587727708533077e-05,4.756921320521359e-05,1
cable,0.00023968170269881596,0.0001902678019312182,7
company's,9.586808551433228e-05,4.756468797564688e-05,1
sounded,0.00014379523558452764,9.512485136741974e-05,3
tying,9.585889570552147e-05,4.756016360696281e-05,1
loose,9.58543014617781e-05,9.511580349075e-05,2
ends,9.584970765839164e-05,9.511128019783147e-05,2
score,0.0001916902285905976,4.755337866755433e-05,3
frightening,9.584052137243626e-05,0.0001426533523537803,3
comprehensible,4.7917964444870383e-05,9.509771290000475e-05,1
hang,4.791566842357451e-05,9.509319132750095e-05,1
camp,4.791337262229888e-05,9.508867018494746e-05,1
expecting,4.7911077041011885e-05,9.508414947228297e-05,1
oscar,9.581756335936378e-05,0.00014261944378416924,3
particularly,0.00019162594615310913,0.0001426126640045636,5
mollusk,4.790419161676647e-05,9.50705899130104e-05,1
loosely,4.790189691511784e-05,9.50660709192889e-05,1
insult,9.57992048665996e-05,0.00019012310471029992,4
knew,0.00014369192451384232,9.505703422053231e-05,3
string,4.7895014129029165e-05,9.505251651537474e-05,1
lower,4.789272030651341e-05,9.5047999239616e-05,1
fox,4.789042670370193e-05,9.504348239319489e-05,1
channel,9.577626664112633e-05,9.503896597605019e-05,2
contract,4.7885840157065554e-05,0.00014255167498218105,2
scripts,4.788354721317755e-05,9.502993442934525e-05,1
victor,4.7881254488867606e-05,9.502541929966266e-05,1
mclaglen,4.787896198410418e-05,9.502090459901178e-05,1
donlevy,4.7876669698855745e-05,9.501639032733146e-05,1
unrecognizable,9.574875526618154e-05,9.501187648456056e-05,2
relations,9.574417157355546e-05,9.500736307063797e-05,2
taylor,4.786979415988511e-05,9.500285008550257e-05,1
stanwyck,9.573500550476281e-05,9.499833752909324e-05,2
surprising,9.573042312847023e-05,9.499382540134892e-05,2
president,4.786292059541473e-05,9.49893137022085e-05,1
death,9.572125969177755e-05,0.00018996960486322188,4
row,4.785833931562575e-05,0.00014247043738424277,2
entirely,4.785604900459418e-05,0.00014246367176370026,2
unmoving,4.78537589127626e-05,9.497127119046488e-05,1
taylor's,4.785146904009953e-05,9.49667616334283e-05,1
stanwyck's,4.784917938657352e-05,9.49622525046294e-05,1
producer,4.784688995215311e-05,9.495774380400722e-05,1
gifted,9.56892014736137e-05,4.747661776575037e-05,1
cheerless,4.78423117405033e-05,9.494872768704899e-05,1
heist,4.784002296321102e-05,9.494422027059102e-05,1
characterisation,4.7837734404898585e-05,9.493971328206589e-05,1
underbite,4.783544606553456e-05,9.493520672141264e-05,1
stoic,4.783315794508753e-05,9.493070058857034e-05,1
emoting,4.783087004352609e-05,9.49261948834781e-05,1
yun,4.7828582360818826e-05,9.492168960607498e-05,1
tomorrow,4.782629489693433e-05,9.491718475630013e-05,1
cheesy,4.7824007651841225e-05,0.00014236902050113895,2
abandoned,4.782172062550811e-05,9.490817633939164e-05,1
factory,4.7819433817903595e-05,9.490367277213628e-05,1
executed,4.781714722899632e-05,9.489916963226571e-05,1
flying,4.78148608587549e-05,9.48946669197191e-05,1
judo,4.781257470714798e-05,9.489016463443564e-05,1
la,4.7810288774144196e-05,9.48856627763545e-05,1
woo,4.780800305971219e-05,9.488116134541487e-05,1
squibs,4.780571756382063e-05,9.487666034155598e-05,1
proceedings,4.780343228643817e-05,0.00014230823964707557,2
remotely,4.780114722753346e-05,0.00014230148942225596,2
america,4.779886238707519e-05,9.4863159891856e-05,1
derivative,4.7796577765032026e-05,9.485866059571239e-05,1
mercy,4.779429336137265e-05,0.0001422812425895186,2
killing,4.779200917606576e-05,0.00014227449492554303,2
hopeless,4.778972520908005e-05,9.484516526770048e-05,1
overacting,4.7787441460384214e-05,0.0001422610015174507,2
uneasy,4.7785157929946956e-05,9.483617051543459e-05,1
composed,4.7782874617737003e-05,9.48316737790422e-05,1
footage,0.0001433417745711692,9.482717746906263e-05,3
elderly,4.777830864787386e-05,9.482268158543523e-05,1
babbling,4.777602599015814e-05,9.481818612809937e-05,1
overwrought,4.777374355054462e-05,9.481369109699441e-05,1
pseudo,4.777146132900205e-05,9.480919649205973e-05,1
satanic,4.776917932549919e-05,9.480470231323473e-05,1
gibberish,4.776689754000478e-05,9.480020856045883e-05,1
corny,4.776461597248758e-05,9.479571523367143e-05,1
teen,4.7762334622916366e-05,9.479122233281199e-05,1
goth,4.776005349125991e-05,9.47867298578199e-05,1
blush,4.775777257748699e-05,9.478223780863466e-05,1
olde,4.775549188156638e-05,9.477774618519572e-05,1
latin,4.7753211403466884e-05,9.477325498744255e-05,1
sloppy,4.775093114315729e-05,9.476876421531463e-05,1
hackneyed,4.774865110060641e-05,0.00014214641080312722,2
balanced,9.549274255156608e-05,9.47597839476926e-05,2
underacting,4.7744091668656006e-05,9.47552944520775e-05,1
competent,4.774181227919412e-05,9.475080538184574e-05,1
jerry,4.773953310736621e-05,9.474631673693685e-05,1
falwell,4.773725415314111e-05,9.474182851729038e-05,1
share,0.00014320492624946297,0.00014210601108426886,4
starring,9.546539379474941e-05,4.7366426676771504e-05,1
jaclyn,9.546083719154218e-05,4.736418320466063e-05,1
smith,9.545628102329134e-05,4.736193994506015e-05,1
length,0.00014317758793490194,4.735969689793985e-05,2
lifetime,9.544716999140975e-05,4.7357454063269556e-05,1
air,9.54426151276545e-05,9.471042288203816e-05,2
knows,0.00014315709104790992,4.735296903115826e-05,2
sells,9.543350670420384e-05,4.73507268336569e-05,1
assaulted,4.7714476572192006e-05,9.46969696969697e-05,1
strident,4.771220000954244e-05,9.46924861512239e-05,1
cords,4.770992366412214e-05,9.46880030300161e-05,1
blare,4.7707647535900004e-05,9.4683520333286e-05,1
warning,4.7705371624844956e-05,0.0001893580761219466,3
sort,0.00014310928779277774,9.467455621301775e-05,3
pap,4.770082045411181e-05,9.467007478935909e-05,1
screened,4.769854519437157e-05,9.466559378993705e-05,1
punish,4.769627015167414e-05,9.46611132146914e-05,1
unemployed,4.769399532598846e-05,9.465663306356192e-05,1
loads,0.00014307516215185043,9.46521533364884e-05,3
understatement,9.537889265105632e-05,4.7323837016705316e-05,1
comedy,0.0002861230329041488,0.00014196479273140261,7
creates,0.00014305469457822706,4.731935834950078e-05,2
universe,9.536524890329964e-05,4.731711933377496e-05,1
fascinating,0.00014304105278214847,4.731488052992666e-05,2
team,9.535615523982073e-05,4.7312641937925814e-05,1
forgot,9.535160905840286e-05,9.462080711548469e-05,2
superb,0.00038138825324180017,4.73081653893462e-05,7
trond,9.534251799590027e-05,4.730592743270732e-05,1
fausa,9.533797311469158e-05,4.730368968779565e-05,1
aurvåg,9.5333428666762e-05,4.7301452154581144e-05,1
bothersome,9.532888465204957e-05,4.729921483303377e-05,1
humorous,0.00014298651160573852,4.7296977723123494e-05,2
comment,9.53197979220284e-05,4.729474082482028e-05,1
2006,9.531525520659581e-05,4.729250413809411e-05,1
move,9.531071292413267e-05,4.7290267662914974e-05,1
initially,9.530617107457708e-05,4.728803139925285e-05,1
local,9.530162965786715e-05,4.728579534707774e-05,1
sites,9.529708867394101e-05,4.728355950635964e-05,1
filmed,0.0001429388221841052,4.728132387706856e-05,2
buffalo,9.528800800419267e-05,4.727908845917451e-05,1
intrigued,9.528346831824679e-05,4.7276853252647505e-05,1
applauded,9.527892906483732e-05,4.7274618257457574e-05,1
lilt,9.527439024390244e-05,4.727238347357474e-05,1
race,0.00014290477778307055,9.454029780193807e-05,3
duris,9.52653138992093e-05,4.726791453961051e-05,1
appearance,0.00019052155275065493,9.453136077893842e-05,4
views,9.525623928367309e-05,4.726344645051517e-05,1
barcelona,9.52517026241844e-05,4.726121272271846e-05,1
famed,9.524716639679969e-05,4.725897920604915e-05,1
gaudi,9.524263060145721e-05,4.725674590047729e-05,1
towers,9.523809523809524e-05,4.725451280597297e-05,1
thoughts,4.7616780153326035e-05,9.450455984501253e-05,1
dislike,4.7614512903532995e-05,0.00014175014175014174,2
despised,4.761224586963767e-05,9.449562957713205e-05,1
rough,4.760997905160922e-05,9.44911650760654e-05,1
draft,4.7607712449416804e-05,9.448670099683469e-05,1
shooting,4.760544606302961e-05,9.44822373393802e-05,1
began,9.520635978483362e-05,9.447777410364212e-05,2
finished,9.52018278750952e-05,9.44733112895607e-05,2
completed,4.759864819839116e-05,9.446884889707619e-05,1
happen,9.519276534983341e-05,0.00014169658038919327,3
personalities,4.7594117367093426e-05,9.445992537665895e-05,1
change,4.759185227489054e-05,0.00014168319637291018,2
twists,4.758958739827726e-05,9.445100354191263e-05,1
occur,4.75873227372228e-05,9.444654325651681e-05,1
calls,0.00014275517487508923,0.0006138735420503376,14
irritating,4.7582794061667303e-05,9.443762394938144e-05,1
indescribably,4.758053004710473e-05,9.443316492752255e-05,1
idiotic,4.7578266247977927e-05,9.442870632672332e-05,1
produce,4.757600266425615e-05,0.00014163637222038618,2
season,4.757373929590866e-05,0.000141629685582098,2
contains,9.514295228580943e-05,9.441533305008733e-05,2
cheesiness,4.756921320521359e-05,9.441087613293051e-05,1
unethical,4.756695048280455e-05,9.440641963653528e-05,1
normally,9.512937595129375e-05,9.440196356084207e-05,2
r,9.512485136741974e-05,9.439750790579129e-05,2
nc,4.756016360696281e-05,9.439305267132339e-05,1
17,4.7557901745375e-05,9.438859785737883e-05,1
zillion,4.7555640098915734e-05,9.438414346389807e-05,1
reality,9.510675733510865e-05,9.437968949082157e-05,2
washing,4.75511174512601e-05,9.437523593808984e-05,1
twirling,4.7548856450002375e-05,9.437078280564338e-05,1
hurt,4.754659566375048e-05,0.000141549495140134,2
grade,4.754433509247373e-05,9.436187780136824e-05,1
z,4.754207473614148e-05,9.435742592942064e-05,1
pull,9.507962918944617e-05,0.0001887059489550408,4
20th,9.507510933637573e-05,9.434852344560808e-05,2
century,9.50705899130104e-05,9.434407283362423e-05,2
fox's,4.753303545964445e-05,9.433962264150943e-05,1
road,4.753077617757498e-05,9.433517286920429e-05,1
1948,4.752851711026616e-05,9.433072351664937e-05,1
silly,4.752625825768737e-05,9.432627458378532e-05,1
implausible,4.7523999619808e-05,0.0001414827391058291,2
unmitigated,4.7521741196597446e-05,9.431737797689224e-05,1
unconvincing,4.7519482988025094e-05,0.00018862586060548902,3
blandly,4.751722499406035e-05,9.430848304805017e-05,1
edward,4.7514967214672624e-05,9.43040362127499e-05,1
chodorov,4.751270964983133e-05,9.429958979678438e-05,1
produced,0.00014253135689851768,9.42951438000943e-05,3
jean,9.501639032733146e-05,9.429069822262034e-05,2
negulesco,4.750593824228028e-05,9.428625306430322e-05,1
widmark,4.750368153531899e-05,9.428180832508368e-05,1
turns,0.00014250427512825384,0.00014141604600735364,4
unintentionally,4.749916876454662e-05,9.427292010370022e-05,1
comical,4.749691270067446e-05,9.42684766214178e-05,1
marbles,4.749465685110425e-05,9.426403355799595e-05,1
early,0.0001424772036474164,9.425959091337543e-05,3
marred,4.749014579474759e-05,9.425514868749706e-05,1
constant,4.7487890587900086e-05,9.425070688030161e-05,1
studio,9.497127119046488e-05,9.424626549172988e-05,2
exteriors,4.748338081671415e-05,9.424182452172274e-05,1
prompted,4.74811262523147e-05,9.423738397022099e-05,1
documentary,9.495774380400722e-05,0.00014134941575574822,3
serious,9.495323553150074e-05,0.0001884570082449941,4
start,4.7474363843524496e-05,0.0001413360972392349,2
martin,0.00018988844054118205,4.7109812974042495e-05,3
aged,9.493971328206589e-05,4.710759374411155e-05,1
upper,9.493520672141264e-05,4.710537472325592e-05,1
uptight,9.493070058857034e-05,4.7103155911446066e-05,1
add,9.49261948834781e-05,9.420187461730488e-05,2
betty,0.00014238253440911248,4.709871891484552e-05,2
mistakes,4.7458592378150065e-05,9.419300145999152e-05,1
racial,4.745634016704632e-05,0.00018837713101629462,3
jokes,4.745408816969582e-05,9.418412997409936e-05,1
offend,4.745183638606814e-05,9.417969485778867e-05,1
littered,4.744958481613286e-05,9.417526015915619e-05,1
overt,4.744733345985955e-05,9.417082587814295e-05,1
slurs,4.744508231721782e-05,9.416639201468996e-05,1
members,4.744283138817725e-05,9.416195856873823e-05,1
whites,4.7440580672707434e-05,9.415752554022881e-05,1
depicted,4.743833017077799e-05,9.415309292910272e-05,1
morons,4.7436079882358525e-05,9.414866073530103e-05,1
boobs,4.743382980741865e-05,9.414422895876483e-05,1
card,4.7431579945928e-05,0.00014120969639915275,2
aside,4.7429330297856194e-05,0.0001412030499858797,2
lets,4.742708086317287e-05,9.413093613215984e-05,1
major,4.742483164184767e-05,9.412650602409639e-05,1
flaw,4.742258263385024e-05,0.0001882441526660078,3
destroy,4.742033383915023e-05,9.411764705882353e-05,1
latifa's,4.7418085257717294e-05,9.411321820149641e-05,1
wouldnt,4.74158368895211e-05,9.410878976096367e-05,1
steamboat,9.482717746906263e-05,4.7052180868583256e-05,1
willie,9.482268158543523e-05,4.7049967065023055e-05,1
amazingly,9.481818612809937e-05,4.7047753469771816e-05,1
mickey,0.00018962738219398882,4.704554008280015e-05,3
mouse,0.0001422137947380896,4.704332690407866e-05,2
plane,9.480470231323473e-05,4.7041113933577944e-05,1
breaking,9.480020856045883e-05,0.0001411167035138059,3
hear,0.00018959143046734286,0.0005644402634054562,14
tons,9.479122233281199e-05,4.7034476271106725e-05,1
granted,9.47867298578199e-05,4.703226413319537e-05,1
pleaser,0.000142173356712952,4.7030052203357944e-05,2
1928,9.477774618519572e-05,4.7027840481565085e-05,1
amazed,0.0001895465099748851,4.7025628967787444e-05,3
timeless,9.476876421531463e-05,4.7023417661995674e-05,1
straw,9.476427386875148e-05,4.702120656416044e-05,1
cruel,9.47597839476926e-05,4.70189956742524e-05,1
among,0.00014213294167811626,4.701678499224223e-05,2
mickey's,9.475080538184574e-05,4.701457451810061e-05,1
80,9.474631673693685e-05,4.701236425179822e-05,1
bipolarity,4.737091425864519e-05,9.40203083866115e-05,1
thug,4.736867036142295e-05,9.40158886851878e-05,1
luv's,4.7366426676771504e-05,9.401146939926671e-05,1
diaper,4.736418320466063e-05,9.400705052878966e-05,1
commercial,4.736193994506015e-05,9.400263207369807e-05,1
terribly,4.735969689793985e-05,0.00014099732105090002,2
receive,4.7357454063269556e-05,0.00014099069461415546,2
awards,4.735521144101908e-05,9.398937920015038e-05,1
accolades,4.735296903115826e-05,9.398496240601504e-05,1
deserving,9.47014536673138e-05,9.398054602697242e-05,2
body,9.46969696969697e-05,4.6988065031482e-05,1
1947,9.46924861512239e-05,4.6985857256965655e-05,1
garfield,9.46880030300161e-05,4.698364968990791e-05,1
ann,9.4683520333286e-05,4.698144233027954e-05,1
revere,9.46790380609733e-05,4.69792351780513e-05,1
lilli,9.467455621301775e-05,4.697702823319397e-05,1
plmer,9.467007478935909e-05,4.6974821495678314e-05,1
william,9.466559378993705e-05,4.6972614965475126e-05,1
conrad,9.46611132146914e-05,4.697040864255519e-05,1
leeand,9.465663306356192e-05,4.69682025268893e-05,1
cinematographers,9.46521533364884e-05,4.6965996618448245e-05,1
screenjames,9.464767403341063e-05,4.6963790917202836e-05,1
wong,9.46431951542684e-05,4.6961585423123884e-05,1
howe,9.463871669900156e-05,4.6959380136182205e-05,1
qualities,4.731711933377496e-05,9.391435011269723e-05,1
badwellit's,4.731488052992666e-05,9.390994036718787e-05,1
shame,4.7312641937925814e-05,0.000140858296553667,2
thomerson,4.7310403557742344e-05,9.390112211840932e-05,1
james,0.0001419244961680386,9.389671361502347e-05,3
credit,9.461185486541464e-05,9.389230552556218e-05,2
1986,4.730368968779565e-05,9.388789784996713e-05,1
watchable,4.7301452154581144e-05,0.00018776698117636015,3
problemsthe,4.729921483303377e-05,9.38790837401427e-05,1
professor,4.7296977723123494e-05,9.387467730579676e-05,1
dumb,4.729474082482028e-05,0.000140805406927626,2
established,4.729250413809411e-05,9.386586567794622e-05,1
zombie,4.7290267662914974e-05,0.0001407921907264877,2
students,4.728803139925285e-05,9.385705570416256e-05,1
humans,4.728579534707774e-05,0.0001407789770061004,2
removing,9.456711901271928e-05,9.384824738398011e-05,2
necklace,4.728132387706856e-05,9.384384384384384e-05,1
containing,4.727908845917451e-05,9.383944071693333e-05,1
meteorite,4.7276853252647505e-05,9.38350380031904e-05,1
matthews,4.7274618257457574e-05,9.383063570255688e-05,1
wrote,4.727238347357474e-05,9.382623381497467e-05,1
1995,4.7270148900969035e-05,9.38218323403856e-05,1
grim,4.726791453961051e-05,9.381743127873159e-05,1
aspects,4.726568038946921e-05,9.38130306299545e-05,1
notable,9.452689290103034e-05,9.380863039399625e-05,2
gore,4.726121272271846e-05,9.380423057079874e-05,1
convention,4.725897920604915e-05,9.379983116030391e-05,1
worked,0.0005198242049052502,0.0005627725929747222,21
cg,4.725451280597297e-05,9.379103357719002e-05,1
opening,9.450455984501253e-05,9.378663540445487e-05,2
sequence,9.45000945000945e-05,9.378223764419019e-05,2
microsoft,4.724781478856603e-05,9.377784029633797e-05,1
slideshow,4.72455825380327e-05,9.377344336084021e-05,1
god's,4.7243350498417346e-05,9.37690468376389e-05,1
explosion,4.72411186696901e-05,9.376465072667604e-05,1
tanks,4.723888705182106e-05,9.376025502789367e-05,1
okay,9.44733112895607e-05,4.687792987061691e-05,1
critic,9.446884889707619e-05,4.687573243331927e-05,1
credit's,9.446438692612885e-05,4.6873535202024934e-05,1
creature,9.445992537665895e-05,4.687133817670495e-05,1
gotta,9.445546424860678e-05,4.6869141357330336e-05,1
slimy,9.445100354191263e-05,4.6866944743872144e-05,1
drooling,9.444654325651681e-05,4.686474833630143e-05,1
sum,4.7221041696179814e-05,0.00014058765640376775,2
breeders,4.721881197469072e-05,9.372071227741331e-05,1
cheaply,4.7216582463761274e-05,0.00014057448104587414,2
ebola,4.721435316336166e-05,9.371192952862899e-05,1
virus,4.7212124073462063e-05,9.370753877149416e-05,1
unbearable,4.7209895194032666e-05,0.00014055472263868065,2
comedic,4.7207666525043664e-05,9.369875849144998e-05,1
timing,4.720543806646526e-05,9.3694368968425e-05,1
debits,4.720320981826764e-05,9.368997985665433e-05,1
popcorn,4.7200981780421035e-05,9.368559115608019e-05,1
borders,4.7198753952895644e-05,9.36812028666448e-05,1
lewis,4.7196526335661694e-05,9.36768149882904e-05,1
black's,4.7194298928689415e-05,9.36724275209592e-05,1
considerable,4.719207173194903e-05,9.366804046459348e-05,1
incendiary,4.7189844745410786e-05,9.366365381913548e-05,1
unrestrained,4.718761796904492e-05,9.365926758452749e-05,1
allow,9.437078280564338e-05,9.365488176071178e-05,2
film's,0.000141549495140134,9.365049634763064e-05,3
sole,9.436187780136824e-05,4.6823055672613196e-05,1
bright,9.435742592942064e-05,4.6820863376720664e-05,1
superbad,9.43529744775204e-05,4.68186712861089e-05,1
weight,0.0001415227851684121,4.6816479400749066e-05,2
interim,9.434407283362423e-05,4.681428772061233e-05,1
originality,4.7169811320754715e-05,9.362419249133976e-05,1
freshness,4.716758643460214e-05,9.36198099517858e-05,1
offer,4.7165361758324685e-05,9.361542782250516e-05,1
evidently,4.716313729189266e-05,9.361104610344021e-05,1
reflected,4.716091303527636e-05,9.360666479453337e-05,1
borrowed,4.715868898844612e-05,9.360228389572705e-05,1
